5886,"We examined whether peat, compost-peat-sand (CPS) mixture, NH<sub>4</sub>NO<sub>3</sub>, NH<sub>4</sub>NO<sub>3</sub> with sodium citrate (Na-citrate), and the surfactant methyl-\xce\xb2-cyclodextrin additions enhance atrazine, simazine, hexazinone, dichlobenil, and the degradate 2,6-dichlorobenzamide (BAM) dissipations in sediment slurries under aerobic and anaerobic conditions, with sterilized controls."
5887,The vadose zone sediment cores were drilled from a depth of 11.3-14.6m in an herbicide-contaminated groundwater area.
5888,"The peat and CPS enhanced chemical atrazine and simazine dissipation, and the peat enhanced chemical hexazinone dissipation, all oxygen-independently."
5889,"Dichlobenil dissipated under all conditions, while BAM dissipation was fairly slow and half-lives could not be calculated."
5890,"The chemical dissipation rates could be associated with the chemical structures and properties of the herbicides, and additive compositions, not with pH."
5891,Microbial atrazine degradation was only observed in the Pseudomonas sp.
5892,"ADP amended slurries, although the sediment slurries were known to contain atrazine-degrading microorganisms."
5893,"The bioavailability of atrazine in the water phase seemed to be limited, which could be due to complex formation with organic and inorganic colloids."
5894,"Atrazine degradation by indigenous microbes could not be stimulated by the surfactant methyl-\xce\xb2-cyclodextrin, or by the additives NH<sub>4</sub>NO<sub>3</sub> and NH<sub>4</sub>NO<sub>3</sub> with Na-citrate, although the nitrogen additives increased microbial growth.Two biphenyl-degrading bacterial strains, SS1 and SS2, were isolated from polychlorinated biphenyl (PCB)-contaminated soil."
5895,"They were identified as Rhodococcus ruber and Rhodococcus pyridinivorans based on the 16S rRNA gene sequence, as well as morphological, physiological and biochemical characteristics."
5896,SS1 and SS2 exhibited tolerance to 2000 and 3000\xc2\xa0mg/L of biphenyl.
5897,"And they could degrade 83.2 and 71.5% of 1300\xc2\xa0mg/L biphenyl within 84\xc2\xa0h, respectively."
5898,"In the case of low-chlorinated PCB congeners, benzoate and 3-chlorobenzoate, the degradation activities of SS1 and SS2 were also significant."
5899,"In addition, these two strains exhibited chemotactic response toward TCA-cycle intermediates, benzoate, biphenyl and 2-chlorobenzoate."
5900,"This study indicated that, like the flagellated bacteria, non-flagellated Rhodococcus spp."
5901,might actively seek substrates through the process of chemotaxis once the substrates are depleted in their surroundings.
5902,"Together, these data provide supporting evidence that SS1 and SS2 might be good candidates for restoring biphenyl/PCB-polluted environments.Expression of the bacterial nitroreductase gene, nfsI, in tobacco plastids conferred the ability to detoxify TNT."
5903,"The toxic pollutant 2,4,6-trinitrotoluene (TNT) is recalcitrant to degradation in the environment."
5904,"Phytoremediation is a potentially low cost remediation technique that could be applied to soil contaminated with TNT; however, progress is hindered by the phytotoxicity of this compound."
5905,"Previous studies have demonstrated that plants transformed with the bacterial nitroreductase gene, nfsI have increased ability to tolerate and detoxify TNT."
5906,"It has been proposed that plants engineered to express nfsI could be used to remediate TNT on military ranges, but this could require steps to mitigate transgene flow to wild populations."
5907,"To address this, we have developed nfsI transplastomic tobacco (Nicotiana tabacum L.) to reduce pollen-borne transgene flow."
5908,"Here we have shown that when grown on solid or liquid media, the transplastomic tobacco expressing nfsI were significantly more tolerant to TNT, produced increased biomass and removed more TNT from the media than untransformed plants."
5909,"Additionally, transplastomic plants expressing nfsI regenerated with high efficiency when grown on medium containing TNT, suggesting that nfsI and TNT could together be used to provide a selectable screen for plastid transformation.Lignolytic fungi initiate lignocellulose decay by producing extracellular oxidative enzymes."
5910,"For better understanding the enzymatic degradation of lignocellulose by white-rot fungi, we investigated the effect of manganese on the organic matter loss, manganese peroxidase (MnP) activity, and manganese peroxidase gene (mnp) transcription levels during solid-state fermentation of rice straw with Phanerochaete chrysosporium."
5911,"The results showed that the addition of manganese improved MnP activity and made it reach the peak earlier, promoted fungal growth at the early period (0-9\xc2\xa0days), and enhanced the degradation of lignocellulosic waste."
5912,"The total organic matter loss had a good correlation with fungal biomass during 30\xc2\xa0days of cultivation, and manganese amendment promoted the ability of P. chrysosporium to degrade lignocellulose."
5913,"Quantitative real-time RT-PCR revealed the differential expression of mnp1, mnp2, and mnp3: manganese amendment increased the transcription of mnp1 and mnp2 but not mnp3."
5914,The results indicated that manganese stimulated mnp transcription levels and played a post-transcriptional role in MnP production.
5915,"These findings provide opportunity of development in enzymatic degradation of lignocellulosic waste by P. chrysosporium amended with manganese.Wastewaters generated during mining and processing of metal sulfide ores are often acidic (pH\xc2\xa0<\xc2\xa03) and can contain significant concentrations of nitrate, nitrite, and ammonium from nitrogen based explosives."
5916,"In addition, wastewaters from sulfide ore treatment plants and tailings ponds typically contain large amounts of inorganic sulfur compounds, such as thiosulfate and tetrathionate."
5917,Release of these wastewaters can lead to environmental acidification as well as an increase in nutrients (eutrophication) and compounds that are potentially toxic to humans and animals.
5918,"Waters from cyanidation plants for gold extraction will often conjointly include toxic, sulfur containing thiocyanate."
5919,"More stringent regulatory limits on the release of mining wastes containing compounds such as inorganic sulfur compounds, nitrate, and thiocyanate, along the need to increase production from sulfide mineral mining calls for low cost techniques to remove these pollutants under ambient temperatures (approximately 8\xc2\xa0\xc2\xb0C)."
5920,"In this study, we used both aerobic and anaerobic continuous cultures to successfully couple inorganic sulfur compound (i.e."
5921,thiosulfate and thiocyanate) oxidation for the removal of nitrogenous compounds under neutral to acidic pH at the low temperatures typical for boreal climates.
5922,"Furthermore, the development of the respective microbial communities was identified over time by DNA sequencing, and found to contain a consortium including populations aligning within Flavobacterium, Thiobacillus, and Comamonadaceae lineages."
5923,"This is the first study to remediate mining waste waters by coupling autotrophic thiocyanate oxidation to nitrate reduction at low temperatures and acidic pH by means of an identified microbial community.In the present study the feasibility of the use of a bacterial batch sequential anaerobic-aerobic process, in which activated sludge was used in both parts of the process, for pretreatment of wastewater generated by a textile dyeing factory has been considered."
5924,Activated sludge used in the process was obtained from a municipal wastewater treatment plant and adapted to real dyeing wastewater using either an anaerobic-only or an anaerobic-aerobic process over a period of 90 days.
